Sub,Effect,Trial,A1,A2,B1,B2,C1,C2,resp,response,RT
42,Com1,197,7.4,3.4,6.3,4.5,5.4,5.4,2,3,4.608
42,Com2,199,6.5,4.6,5.6,5.5,4.7,6.4,3,2,1.712
42,Com2,200,6.4,4.3,5.3,5.4,4.4,6.3,1,1,2.029
42,Com1,201,7.4,3.5,6.5,4.4,5.5,5.4,1,3,2.434
42,Com2,202,6.6,4.5,5.6,5.5,4.5,6.6,3,2,3.182
42,Com2,203,6.4,4.6,5.4,5.6,4.3,6.7,2,2,3.166
42,Com1,204,7.5,3.5,6.5,4.5,5.4,5.6,2,3,3.155
42,Com1,205,7.7,3.1,6.5,4.3,5.6,5.2,3,3,4.159
42,Com3,207,5.4,5.6,4.3,6.7,3.4,7.6,2,2,3.729
42,Com2,209,6.5,4.6,5.5,5.6,4.5,6.6,2,2,4.239
42,Com2,211,6.3,4.5,5.4,5.4,4.5,6.3,2,2,2.992
42,Com2,214,6.6,4.5,5.5,5.6,4.5,6.6,3,2,2.593
42,Com3,216,5.5,5.4,4.4,6.5,3.4,7.5,2,1,1.711
42,Com3,217,5.4,5.4,4.4,6.4,3.3,7.5,1,1,1.2
42,Com2,219,6.6,4.4,5.6,5.4,4.7,6.3,3,2,2.606
42,Com3,222,5.5,5.5,4.4,6.6,3.5,7.5,2,1,3.421
42,Com2,223,6.6,4.6,5.5,5.7,4.6,6.6,2,2,3.056
42,Com3,227,5.6,5.5,4.5,6.6,3.6,7.5,1,3,1.581
42,Com3,229,5.4,5.5,4.4,6.5,3.4,7.5,1,1,2.944
42,Com3,230,5.5,5.7,4.6,6.6,3.5,7.7,2,1,4.446
42,Com2,233,6.5,4.3,5.6,5.2,4.5,6.3,3,2,4.739
42,Com2,236,6.5,4.5,5.4,5.6,4.5,6.5,3,1,1.75
42,Com3,237,5.5,5.4,4.4,6.5,3.4,7.5,2,1,10.177
42,Com2,238,6.8,4.1,5.7,5.2,4.8,6.1,2,2,1.936
42,Com3,239,5.6,5.5,4.7,6.4,3.6,7.5,3,1,2.447
43,Com2,1,6.5,4.5,5.5,5.5,4.5,6.5,3,2,69.031
43,Com2,2,6.6,4.6,5.5,5.7,4.6,6.6,2,2,18.05
43,Com2,3,6.4,4.7,5.5,5.6,4.5,6.6,1,2,18.098
43,Com2,5,6.5,4.5,5.4,5.6,4.3,6.7,1,2,56.226
43,Com3,6,5.5,5.6,4.5,6.6,3.5,7.6,2,1,11.25
43,Com2,9,6.6,4.4,5.6,5.4,4.7,6.3,2,2,25.026
43,Com1,11,7.4,3.8,6.6,4.6,5.5,5.7,3,3,21.361
43,Com1,12,7.5,3.5,6.6,4.4,5.6,5.4,3,3,27.667
43,Com3,13,5.4,5.6,4.3,6.7,3.4,7.6,2,1,15.411
43,Com1,14,7.5,3.3,6.4,4.4,5.4,5.4,2,3,15.36
43,Com3,15,5.5,5.5,4.4,6.6,3.5,7.5,1,1,19.333
43,Com1,16,7.0,3.5,6.2,4.3,5.1,5.4,1,3,17.042
43,Com1,19,7.6,3.5,6.6,4.5,5.6,5.5,3,3,7.043
43,Com2,23,6.4,4.7,5.5,5.6,4.6,6.5,2,2,10.514
43,Com1,25,7.4,3.5,6.5,4.4,5.4,5.5,2,3,7.711
43,Com1,28,7.6,3.5,6.4,4.7,5.5,5.6,3,3,10.654
43,Com3,32,5.7,5.5,4.7,6.5,3.8,7.4,1,1,8.879
43,Com1,34,7.5,3.6,6.4,4.7,5.5,5.6,1,3,21.664
43,Com2,37,6.4,4.4,5.4,5.4,4.4,6.4,3,2,7.663
43,Com1,39,7.5,3.5,6.5,4.5,5.4,5.6,2,3,15.567
43,Com3,41,5.5,5.6,4.5,6.6,3.5,7.6,1,1,9.086
43,Com3,44,5.4,5.4,4.5,6.3,3.3,7.5,2,2,12.766
43,Com3,46,5.5,5.5,4.6,6.4,3.4,7.6,2,1,7.265
43,Com3,47,5.6,5.5,4.5,6.6,3.6,7.5,1,1,9.484
43,Com3,48,5.6,5.4,4.7,6.3,3.5,7.5,2,1,8.031
43,Com2,50,6.6,4.9,5.7,5.8,4.6,6.9,2,3,41.905
43,Com1,51,7.2,3.7,6.2,4.7,5.3,5.6,1,2,25.468
43,Com1,56,7.6,3.4,6.6,4.4,5.6,5.4,2,3,19.312
43,Com2,59,6.3,4.6,5.4,5.5,4.5,6.4,1,2,42.144
43,Com1,60,7.6,3.3,6.5,4.4,5.5,5.4,2,3,35.632
43,Com1,62,7.6,3.2,6.6,4.2,5.6,5.2,2,3,12.408
43,Com2,65,6.7,4.4,5.6,5.5,4.5,6.6,1,2,10.336
43,Com1,69,7.4,3.5,6.5,4.4,5.5,5.4,1,3,10.59
43,Com3,70,5.6,5.2,4.5,6.3,3.6,7.2,3,2,16.686
43,Com2,71,6.4,4.7,5.5,5.6,4.5,6.6,3,1,22.464
43,Com2,74,6.5,4.6,5.6,5.5,4.7,6.4,2,2,24.318
43,Com1,77,7.6,3.5,6.5,4.6,5.6,5.5,3,3,23.47
43,Com1,78,7.4,3.6,6.6,4.4,5.5,5.5,3,3,11.714
43,Com3,79,5.4,5.4,4.4,6.4,3.5,7.3,3,1,22.477
43,Com3,80,5.4,5.4,4.5,6.3,3.4,7.4,2,1,16.465
43,Com3,81,5.5,5.7,4.6,6.6,3.5,7.7,3,1,11.423
43,Com1,82,7.7,3.1,6.5,4.3,5.6,5.2,3,3,15.601
43,Com3,85,5.6,5.2,4.5,6.3,3.5,7.3,1,2,22.368
43,Com3,86,5.3,5.6,4.2,6.7,3.4,7.5,3,1,12.192
43,Com2,87,6.3,4.6,5.4,5.5,4.4,6.5,3,1,10.528
43,Com1,88,7.5,3.4,6.3,4.6,5.4,5.5,1,2,9.648
43,Com2,89,6.5,4.3,5.6,5.2,4.5,6.3,1,2,19.295
43,Com3,91,5.6,5.5,4.6,6.5,3.5,7.6,2,1,15.488
43,Com2,94,6.6,4.2,5.6,5.2,4.5,6.3,2,2,23.92
43,Com1,96,7.6,3.5,6.5,4.6,5.5,5.6,1,2,20.099
43,Com3,97,5.6,5.5,4.7,6.4,3.5,7.6,1,2,13.678
43,Com3,98,5.5,5.6,4.6,6.5,3.6,7.5,3,2,16.736
43,Com2,100,6.8,4.1,5.7,5.2,4.8,6.1,1,3,21.744
43,Com1,101,7.8,3.1,6.8,4.1,5.7,5.2,3,3,9.715
43,Com1,102,7.3,3.5,6.3,4.5,5.4,5.4,2,2,11.998
43,Com2,109,6.6,4.5,5.5,5.6,4.5,6.6,2,2,9.614
43,Com2,111,6.6,4.4,5.5,5.5,4.4,6.6,2,2,8.578
43,Com1,112,7.3,3.5,6.4,4.4,5.4,5.4,3,3,8.156
43,Com3,115,5.7,5.8,4.6,6.9,3.6,7.9,2,2,8.607
43,Com2,116,6.3,4.5,5.4,5.4,4.5,6.3,1,2,7.696
43,Com1,117,7.4,3.4,6.3,4.5,5.4,5.4,1,3,9.695
43,Com1,120,7.6,3.3,6.5,4.4,5.6,5.3,2,3,8.242
43,Com3,122,5.5,5.4,4.4,6.5,3.4,7.5,1,1,14.407
43,Com3,123,5.4,5.6,4.3,6.7,3.4,7.6,1,1,5.76
43,Com1,125,7.6,3.5,6.4,4.7,5.5,5.6,2,2,14.995
43,Com1,126,7.5,3.4,6.4,4.5,5.4,5.5,1,2,11.775
43,Com2,130,6.6,4.4,5.6,5.4,4.7,6.3,2,2,10.64
43,Com2,133,6.2,4.9,5.3,5.8,4.2,6.9,3,1,8.369
43,Com2,136,6.3,4.5,5.4,5.4,4.4,6.4,3,1,6.753
43,Com2,137,6.4,4.3,5.3,5.4,4.4,6.3,2,2,5.234
43,Com3,139,5.5,5.6,4.5,6.6,3.5,7.6,2,2,3.613
43,Com2,143,6.2,4.7,5.3,5.6,4.2,6.7,3,1,11.104
43,Com1,146,7.3,3.6,6.3,4.6,5.4,5.5,2,2,5.553
43,Com3,147,5.7,5.2,4.8,6.1,3.7,7.2,3,2,15.888
43,Com2,149,6.5,4.5,5.4,5.6,4.5,6.5,3,1,6.368
43,Com2,150,6.5,4.4,5.5,5.4,4.4,6.5,2,2,4.239
43,Com1,151,7.8,3.7,6.6,4.9,5.7,5.8,3,2,8.575
43,Com2,153,6.6,4.4,5.5,5.5,4.6,6.4,3,2,5.104
43,Com2,156,6.5,4.4,5.6,5.3,4.7,6.2,1,3,8.592
43,Com3,157,5.4,5.6,4.5,6.5,3.4,7.6,2,2,5.696
43,Com3,159,5.4,5.5,4.4,6.5,3.4,7.5,1,1,14.754
43,Com3,160,5.4,5.5,4.3,6.6,3.3,7.6,2,1,7.231
43,Com1,161,7.6,3.5,6.7,4.4,5.6,5.5,3,3,8.208
43,Com3,162,5.5,5.4,4.4,6.5,3.4,7.5,1,1,4.143
43,Com1,167,7.5,3.4,6.3,4.6,5.4,5.5,2,2,6.318
43,Com1,169,7.7,3.4,6.5,4.6,5.6,5.5,2,2,6.08
43,Com2,172,6.6,4.5,5.6,5.5,4.6,6.5,1,1,9.474
43,Com1,174,7.4,3.6,6.4,4.6,5.4,5.6,2,2,10.542
43,Com3,176,5.5,5.6,4.5,6.6,3.5,7.6,1,2,7.822
43,Com3,177,5.1,5.4,4.0,6.5,3.1,7.4,2,1,5.745
43,Com2,180,6.5,4.6,5.6,5.5,4.7,6.4,2,1,3.331
43,Com1,181,7.5,3.6,6.6,4.5,5.5,5.6,2,2,4.527
43,Com2,182,6.2,4.3,5.1,5.4,4.0,6.5,3,2,14.15
43,Com2,185,6.5,4.6,5.5,5.6,4.5,6.6,2,3,3.763
43,Com3,186,5.4,5.4,4.4,6.4,3.3,7.5,1,1,7.726
43,Com3,188,5.6,5.5,4.7,6.4,3.6,7.5,2,2,8.974
43,Com2,191,6.4,4.6,5.4,5.6,4.3,6.7,3,1,6.093
43,Com2,193,6.4,4.4,5.4,5.4,4.5,6.3,3,3,11.632
43,Com3,194,5.5,5.5,4.5,6.5,3.4,7.6,2,2,3.937
43,Com2,197,6.3,4.6,5.4,5.5,4.3,6.6,2,1,2.882
43,Com3,200,5.3,5.4,4.4,6.3,3.4,7.3,3,1,5.566
43,Com1,202,7.7,3.5,6.6,4.6,5.7,5.5,3,2,4.895
43,Com1,203,7.6,3.4,6.5,4.5,5.5,5.5,2,2,7.634
43,Com2,206,6.6,4.5,5.6,5.5,4.5,6.6,1,2,6.864
43,Com3,207,5.3,5.8,4.2,6.9,3.4,7.7,2,1,7.629
43,Com2,210,6.5,4.4,5.4,5.5,4.4,6.5,1,2,4.496
43,Com1,211,7.7,3.4,6.6,4.5,5.6,5.5,3,2,5.313
43,Com2,217,6.5,4.4,5.5,5.4,4.4,6.5,3,2,3.775
43,Com2,218,6.6,4.6,5.7,5.5,4.7,6.5,3,1,5.821
43,Com1,219,7.5,3.5,6.5,4.5,5.4,5.6,1,2,4.239
43,Com3,220,5.4,5.5,4.4,6.5,3.4,7.5,3,1,6.419
43,Com2,221,6.4,4.5,5.4,5.5,4.3,6.6,3,1,5.407
43,Com1,222,7.4,3.7,6.2,4.9,5.3,5.8,1,2,6.513
43,Com3,224,5.6,5.4,4.7,6.3,3.6,7.4,2,2,7.215
43,Com1,225,7.4,3.3,6.4,4.3,5.3,5.4,1,3,3.795
43,Com3,229,5.6,5.3,4.7,6.2,3.6,7.3,2,2,5.647
43,Com3,233,5.4,5.5,4.3,6.6,3.4,7.5,1,1,14.191
43,Com1,237,7.5,3.5,6.6,4.4,5.5,5.5,2,3,4.081
43,Com3,238,5.4,5.5,4.5,6.4,3.3,7.6,2,2,3.31
43,Com3,240,5.6,5.5,4.5,6.6,3.5,7.6,2,2,14.081
44,Com2,1,6.4,4.3,5.3,5.4,4.4,6.3,1,2,54.95
44,Com2,5,6.5,4.6,5.5,5.6,4.5,6.6,2,2,48.948
44,Com2,8,6.5,4.4,5.5,5.4,4.4,6.5,2,2,15.092
44,Com1,10,7.6,3.5,6.5,4.6,5.5,5.6,1,2,21.793
44,Com2,11,6.4,4.4,5.4,5.4,4.5,6.3,3,2,8.961
44,Com2,12,6.4,4.7,5.5,5.6,4.5,6.6,2,2,12.211
44,Com1,13,7.5,3.6,6.6,4.5,5.5,5.6,2,1,26.115
44,Com1,15,7.6,3.5,6.4,4.7,5.5,5.6,3,2,13.953
44,Com1,16,7.4,3.5,6.5,4.4,5.4,5.5,2,1,16.724
44,Com2,18,6.4,4.7,5.5,5.6,4.6,6.5,2,2,14.275
44,Com3,19,5.7,5.8,4.6,6.9,3.6,7.9,2,2,24.881
44,Com3,20,5.5,5.4,4.4,6.5,3.4,7.5,1,2,17.78
44,Com3,22,5.1,5.4,4.0,6.5,3.1,7.4,2,2,34.354
44,Com2,23,6.3,4.6,5.4,5.5,4.3,6.6,3,2,7.458
44,Com1,25,7.6,3.5,6.4,4.7,5.5,5.6,3,2,12.368
44,Com3,29,5.5,5.5,4.5,6.5,3.4,7.6,2,1,16.8
44,Com3,30,5.4,5.6,4.3,6.7,3.4,7.6,2,2,13.328
44,Com3,33,5.4,5.6,4.5,6.5,3.4,7.6,2,2,18.657
44,Com2,34,6.7,4.4,5.6,5.5,4.5,6.6,2,1,47.135
44,Com1,36,7.7,3.4,6.6,4.5,5.6,5.5,2,3,23.757
44,Com1,37,7.4,3.6,6.4,4.6,5.4,5.6,2,3,13.375
44,Com2,38,6.5,4.5,5.4,5.6,4.3,6.7,3,1,10.574
44,Com3,39,5.6,5.4,4.7,6.3,3.6,7.4,1,2,4.097
44,Com2,40,6.6,4.5,5.6,5.5,4.5,6.6,2,2,7.678
44,Com3,41,5.5,5.5,4.4,6.6,3.5,7.5,1,1,17.12
44,Com2,42,6.3,4.6,5.4,5.5,4.5,6.4,2,2,8.895
44,Com2,44,6.3,4.5,5.4,5.4,4.4,6.4,2,3,10.321
44,Com2,46,6.6,4.2,5.6,5.2,4.5,6.3,3,2,8.606
44,Com1,47,7.0,3.5,6.2,4.3,5.1,5.4,3,2,8.479
44,Com1,50,7.5,3.5,6.5,4.5,5.4,5.6,2,2,10.176
44,Com2,51,6.4,4.7,5.5,5.6,4.5,6.6,2,2,40.094
44,Com3,55,5.5,5.6,4.5,6.6,3.5,7.6,3,1,28.095
44,Com1,56,7.4,3.5,6.5,4.4,5.5,5.4,2,2,23.55
44,Com1,58,7.5,3.5,6.6,4.4,5.5,5.5,1,2,18.494
44,Com3,59,5.4,5.5,4.4,6.5,3.4,7.5,3,2,7.198
44,Com1,60,7.6,3.2,6.6,4.2,5.6,5.2,2,2,5.919
44,Com1,61,7.6,3.5,6.5,4.6,5.6,5.5,3,2,11.007
44,Com3,65,5.5,5.6,4.6,6.5,3.6,7.5,2,2,4.497
44,Com3,66,5.6,5.2,4.5,6.3,3.5,7.3,1,1,8.348
44,Com1,67,7.6,3.3,6.5,4.4,5.6,5.3,3,2,3.507
44,Com1,70,7.4,3.3,6.4,4.3,5.3,5.4,3,3,6.495
44,Com2,74,6.3,4.5,5.4,5.4,4.5,6.3,3,2,8.992
44,Com2,76,6.6,4.9,5.7,5.8,4.6,6.9,1,1,11.325
44,Com3,78,5.4,5.4,4.4,6.4,3.5,7.3,2,1,5.327
44,Com3,86,5.5,5.7,4.6,6.6,3.5,7.7,2,2,4.207
44,Com1,88,7.5,3.4,6.4,4.5,5.4,5.5,3,2,4.93
44,Com3,89,5.4,5.5,4.3,6.6,3.3,7.6,3,2,2.671
44,Com1,93,7.2,3.7,6.2,4.7,5.3,5.6,3,2,9.394
44,Com1,95,7.6,3.5,6.7,4.4,5.6,5.5,3,2,4.062
44,Com2,96,6.4,4.6,5.4,5.6,4.3,6.7,2,2,5.233
44,Com2,98,6.6,4.4,5.6,5.4,4.7,6.3,1,1,5.347
44,Com2,100,6.5,4.6,5.6,5.5,4.7,6.4,1,1,9.903
44,Com3,101,5.4,5.4,4.4,6.4,3.3,7.5,2,1,17.309
44,Com1,102,7.3,3.5,6.4,4.4,5.4,5.4,1,2,7.169
44,Com2,103,6.2,4.7,5.3,5.6,4.2,6.7,1,2,11.935
44,Com3,104,5.6,5.3,4.7,6.2,3.6,7.3,2,2,7.776
44,Com3,105,5.3,5.4,4.4,6.3,3.4,7.3,2,2,3.439
44,Com1,106,7.6,3.4,6.5,4.5,5.5,5.5,3,2,4.271
44,Com1,107,7.4,3.4,6.3,4.5,5.4,5.4,3,2,2.443
44,Com2,110,6.6,4.4,5.5,5.5,4.6,6.4,3,2,5.138
44,Com1,111,7.5,3.4,6.3,4.6,5.4,5.5,1,2,5.055
44,Com3,113,5.5,5.6,4.5,6.6,3.5,7.6,3,2,10.51
44,Com1,114,7.8,3.7,6.6,4.9,5.7,5.8,3,2,1.951
44,Com1,118,7.3,3.5,6.3,4.5,5.4,5.4,3,2,10.16
44,Com2,121,6.6,4.6,5.7,5.5,4.7,6.5,1,2,7.711
44,Com3,122,5.3,5.6,4.2,6.7,3.4,7.5,1,2,9.799
44,Com1,128,7.8,3.1,6.8,4.1,5.7,5.2,2,2,3.982
44,Com2,132,6.6,4.4,5.5,5.5,4.4,6.6,1,2,2.626
44,Com1,133,7.7,3.4,6.5,4.6,5.6,5.5,2,3,13.152
44,Com3,136,5.4,5.5,4.4,6.5,3.4,7.5,2,2,2.834
44,Com3,137,5.5,5.6,4.5,6.6,3.5,7.6,1,2,1.934
44,Com1,141,7.7,3.5,6.6,4.6,5.7,5.5,2,1,3.008
44,Com3,143,5.5,5.6,4.5,6.6,3.5,7.6,1,2,5.776
44,Com1,144,7.5,3.6,6.4,4.7,5.5,5.6,1,2,2.766
44,Com3,149,5.4,5.5,4.3,6.6,3.4,7.5,2,2,4.688
44,Com1,150,7.6,3.4,6.6,4.4,5.6,5.4,2,2,2.4
44,Com2,154,6.8,4.1,5.7,5.2,4.8,6.1,1,1,5.87
44,Com3,155,5.6,5.5,4.6,6.5,3.5,7.6,1,2,2.446
44,Com3,156,5.6,5.4,4.7,6.3,3.5,7.5,2,2,2.624
44,Com2,165,6.5,4.4,5.4,5.5,4.4,6.5,2,2,4.384
44,Com2,166,6.5,4.4,5.5,5.4,4.4,6.5,2,2,6.573
44,Com3,168,5.6,5.5,4.5,6.6,3.6,7.5,3,2,3.503
44,Com2,169,6.5,4.6,5.6,5.5,4.7,6.4,1,1,2.222
44,Com1,172,7.4,3.6,6.6,4.4,5.5,5.5,2,1,5.362
44,Com2,174,6.6,4.5,5.5,5.6,4.5,6.6,3,1,1.697
44,Com3,176,5.6,5.5,4.7,6.4,3.6,7.5,1,2,3.425
44,Com2,177,6.6,4.4,5.6,5.4,4.7,6.3,2,1,1.791
44,Com3,178,5.4,5.4,4.5,6.3,3.4,7.4,3,2,2.08
44,Com3,180,5.6,5.5,4.5,6.6,3.5,7.6,2,2,1.984
44,Com3,181,5.6,5.5,4.7,6.4,3.5,7.6,2,1,2.352
44,Com1,182,7.3,3.6,6.3,4.6,5.4,5.5,2,1,4.79
44,Com1,183,7.5,3.5,6.6,4.4,5.6,5.4,3,2,4.734
44,Com1,184,7.5,3.5,6.5,4.5,5.4,5.6,3,2,1.342
44,Com1,187,7.7,3.1,6.5,4.3,5.6,5.2,2,1,4.608
44,Com3,192,5.6,5.2,4.5,6.3,3.6,7.2,2,2,4.993
44,Com2,194,6.4,4.4,5.4,5.4,4.4,6.4,1,2,3.296
44,Com2,197,6.2,4.3,5.1,5.4,4.0,6.5,3,1,5.471
44,Com2,198,6.5,4.5,5.4,5.6,4.5,6.5,2,2,2.497
44,Com2,199,6.6,4.6,5.5,5.7,4.6,6.6,3,3,3.408
44,Com3,202,5.7,5.5,4.7,6.5,3.8,7.4,3,2,4.655
44,Com2,204,6.5,4.4,5.6,5.3,4.7,6.2,2,1,2.898
44,Com3,206,5.4,5.6,4.3,6.7,3.4,7.6,1,2,2.525
44,Com2,208,6.3,4.6,5.4,5.5,4.4,6.5,1,1,2.465
44,Com3,209,5.7,5.2,4.8,6.1,3.7,7.2,1,2,3.119
44,Com3,213,5.3,5.8,4.2,6.9,3.4,7.7,1,2,6.417
44,Com3,219,5.5,5.4,4.4,6.5,3.4,7.5,2,2,2.256
44,Com3,223,5.4,5.5,4.5,6.4,3.3,7.6,1,3,3.839
44,Com1,224,7.4,3.8,6.6,4.6,5.5,5.7,1,2,3.534
44,Com3,225,5.5,5.5,4.6,6.4,3.4,7.6,2,2,6.59
44,Com2,227,6.4,4.5,5.4,5.5,4.3,6.6,2,1,5.842
44,Com1,228,7.6,3.5,6.6,4.5,5.6,5.5,1,2,6.301
44,Com1,229,7.6,3.3,6.5,4.4,5.5,5.4,1,1,4.336
44,Com2,230,6.2,4.9,5.3,5.8,4.2,6.9,2,1,1.907
44,Com2,232,6.6,4.5,5.6,5.5,4.6,6.5,2,2,9.904
44,Com1,233,7.5,3.4,6.3,4.6,5.4,5.5,3,2,4.368
44,Com2,235,6.5,4.5,5.5,5.5,4.5,6.5,3,1,1.76
44,Com1,236,7.5,3.3,6.4,4.4,5.4,5.4,2,2,1.951
44,Com3,238,5.4,5.4,4.5,6.3,3.3,7.5,1,2,3.503
44,Com2,239,6.5,4.3,5.6,5.2,4.5,6.3,1,2,5.262
44,Com1,240,7.4,3.7,6.2,4.9,5.3,5.8,3,1,3.298
45,Com1,2,7.3,3.5,6.4,4.4,5.4,5.4,1,2,18.961
45,Com3,4,5.5,5.5,4.6,6.4,3.4,7.6,1,3,3.489
45,Com1,7,7.6,3.4,6.5,4.5,5.5,5.5,1,1,5.378
45,Com2,10,6.5,4.6,5.6,5.5,4.7,6.4,2,3,12.368
45,Com3,11,5.5,5.7,4.6,6.6,3.5,7.7,1,3,2.483
45,Com3,12,5.4,5.4,4.4,6.4,3.3,7.5,2,1,2.005
45,Com3,13,5.5,5.6,4.5,6.6,3.5,7.6,2,3,3.091
45,Com3,14,5.4,5.5,4.3,6.6,3.4,7.5,1,3,3.282
45,Com1,19,7.5,3.6,6.4,4.7,5.5,5.6,2,1,3.986
45,Com2,21,6.6,4.4,5.6,5.4,4.7,6.3,1,1,22.355
45,Com1,24,7.5,3.4,6.4,4.5,5.4,5.5,2,1,3.698
45,Com3,25,5.7,5.8,4.6,6.9,3.6,7.9,2,3,2.544
45,Com2,26,6.3,4.6,5.4,5.5,4.3,6.6,1,3,7.438
45,Com2,28,6.2,4.7,5.3,5.6,4.2,6.7,2,2,8.961
45,Com2,31,6.6,4.4,5.6,5.4,4.7,6.3,1,2,6.959
45,Com3,32,5.4,5.5,4.5,6.4,3.3,7.6,2,1,16.078
45,Com2,34,6.6,4.5,5.5,5.6,4.5,6.6,3,2,10.497
45,Com3,35,5.3,5.8,4.2,6.9,3.4,7.7,3,1,9.247
45,Com3,36,5.4,5.6,4.5,6.5,3.4,7.6,3,1,11.664
45,Com1,38,7.7,3.1,6.5,4.3,5.6,5.2,1,3,3.138
45,Com2,41,6.4,4.5,5.4,5.5,4.3,6.6,3,1,10.415
45,Com3,43,5.7,5.2,4.8,6.1,3.7,7.2,3,1,2.688
45,Com1,47,7.6,3.5,6.4,4.7,5.5,5.6,1,3,2.672
45,Com3,48,5.4,5.4,4.5,6.3,3.3,7.5,3,1,5.887
45,Com1,53,7.7,3.5,6.6,4.6,5.7,5.5,1,1,3.825
45,Com3,54,5.5,5.5,4.5,6.5,3.4,7.6,3,1,6.11
45,Com3,56,5.4,5.5,4.4,6.5,3.4,7.5,2,1,8.575
45,Com2,58,6.6,4.5,5.6,5.5,4.5,6.6,2,2,4.46
45,Com3,59,5.4,5.4,4.4,6.4,3.5,7.3,3,3,4.274
45,Com2,60,6.5,4.5,5.4,5.6,4.5,6.5,2,2,3.775
45,Com3,61,5.5,5.6,4.5,6.6,3.5,7.6,1,1,6.8
45,Com2,62,6.8,4.1,5.7,5.2,4.8,6.1,1,1,21.686
45,Com3,63,5.6,5.4,4.7,6.3,3.6,7.4,3,1,4.991
45,Com2,64,6.5,4.3,5.6,5.2,4.5,6.3,2,1,5.297
45,Com2,65,6.5,4.6,5.6,5.5,4.7,6.4,3,1,5.937
45,Com3,66,5.1,5.4,4.0,6.5,3.1,7.4,3,1,4.078
45,Com3,67,5.3,5.6,4.2,6.7,3.4,7.5,3,1,4.691
45,Com1,68,7.6,3.3,6.5,4.4,5.5,5.4,1,1,4.495
45,Com2,69,6.3,4.6,5.4,5.5,4.5,6.4,3,1,3.599
45,Com2,71,6.5,4.4,5.4,5.5,4.4,6.5,2,1,5.262
45,Com1,75,7.7,3.4,6.6,4.5,5.6,5.5,3,3,5.955
45,Com3,77,5.4,5.5,4.4,6.5,3.4,7.5,2,1,5.487
45,Com3,78,5.6,5.5,4.7,6.4,3.6,7.5,1,1,6.05
45,Com3,79,5.6,5.2,4.5,6.3,3.6,7.2,3,1,7.102
45,Com1,80,7.5,3.4,6.3,4.6,5.4,5.5,3,1,2.721
45,Com1,81,7.6,3.5,6.4,4.7,5.5,5.6,1,2,3.422
45,Com2,84,6.3,4.5,5.4,5.4,4.5,6.3,3,2,4.974
45,Com3,85,5.4,5.6,4.3,6.7,3.4,7.6,2,1,6.657
45,Com3,87,5.6,5.2,4.5,6.3,3.5,7.3,3,1,2.847
45,Com3,96,5.5,5.6,4.6,6.5,3.6,7.5,2,1,3.439
45,Com1,100,7.5,3.4,6.3,4.6,5.4,5.5,2,1,2.27
45,Com2,103,6.4,4.3,5.3,5.4,4.4,6.3,2,1,2.494
45,Com1,104,7.5,3.3,6.4,4.4,5.4,5.4,3,1,2.272
45,Com1,106,7.5,3.5,6.6,4.4,5.6,5.4,3,2,5.027
45,Com3,108,5.6,5.3,4.7,6.2,3.6,7.3,1,1,4.535
45,Com3,109,5.7,5.5,4.7,6.5,3.8,7.4,1,1,1.697
45,Com1,111,7.3,3.6,6.3,4.6,5.4,5.5,1,2,10.696
45,Com1,112,7.4,3.4,6.3,4.5,5.4,5.4,2,2,11.998
45,Com1,118,7.8,3.7,6.6,4.9,5.7,5.8,1,2,4.975
45,Com1,122,7.5,3.6,6.6,4.5,5.5,5.6,1,2,11.831
45,Com3,123,5.4,5.4,4.5,6.3,3.4,7.4,2,1,4.382
45,Com2,125,6.6,4.9,5.7,5.8,4.6,6.9,1,2,6.352
45,Com3,128,5.6,5.4,4.7,6.3,3.5,7.5,1,1,11.342
45,Com1,130,7.4,3.8,6.6,4.6,5.5,5.7,3,2,9.086
45,Com2,131,6.4,4.7,5.5,5.6,4.5,6.6,2,2,3.919
45,Com3,132,5.6,5.5,4.5,6.6,3.6,7.5,1,1,6.143
45,Com1,134,7.4,3.7,6.2,4.9,5.3,5.8,2,3,9.121
45,Com2,138,6.4,4.7,5.5,5.6,4.5,6.6,2,1,3.199
45,Com3,144,5.5,5.4,4.4,6.5,3.4,7.5,3,1,7.058
45,Com2,150,6.3,4.5,5.4,5.4,4.4,6.4,2,1,5.727
45,Com1,151,7.6,3.2,6.6,4.2,5.6,5.2,2,3,15.775
45,Com1,153,7.2,3.7,6.2,4.7,5.3,5.6,1,3,8.159
45,Com2,154,6.6,4.4,5.5,5.5,4.4,6.6,2,2,2.239
45,Com3,155,5.4,5.5,4.3,6.6,3.3,7.6,3,1,3.472
45,Com2,157,6.2,4.9,5.3,5.8,4.2,6.9,1,2,4.83
45,Com1,158,7.6,3.5,6.5,4.6,5.5,5.6,3,3,6.703
45,Com1,159,7.7,3.4,6.5,4.6,5.6,5.5,3,3,5.232
45,Com1,161,7.6,3.5,6.7,4.4,5.6,5.5,2,3,6.704
45,Com2,164,6.6,4.2,5.6,5.2,4.5,6.3,2,1,3.568
45,Com1,165,7.0,3.5,6.2,4.3,5.1,5.4,1,3,5.008
45,Com2,166,6.6,4.6,5.5,5.7,4.6,6.6,2,2,4.465
45,Com2,169,6.3,4.6,5.4,5.5,4.4,6.5,2,2,5.955
45,Com1,170,7.4,3.5,6.5,4.4,5.5,5.4,3,3,2.912
45,Com3,171,5.6,5.5,4.7,6.4,3.5,7.6,2,1,2.223
